,ENTIDAD,NOM_ENT,LOC,NOM_MUN,POBTOT,POBFEM,POBMAS,LATITUD,LONGITUD
145794,25,Sinaloa,1129,Culiacán,11,5,6,"24°16'08.210"" N","107°04'16.184"" W"
145795,25,Sinaloa,1130,Culiacán,2,*,*,"24°53'53.147"" N","107°34'12.071"" W"
145796,25,Sinaloa,1132,Culiacán,2,*,*,"24°49'16.045"" N","107°31'44.714"" W"
145797,25,Sinaloa,1135,Culiacán,24,12,12,"24°17'41.275"" N","107°07'58.960"" W"
145798,25,Sinaloa,1136,Culiacán,102,*,*,"24°31'28.612"" N","107°26'32.371"" W"
145799,25,Sinaloa,1147,Culiacán,3,*,*,"24°32'40.688"" N","107°24'15.998"" W"
145800,25,Sinaloa,1148,Culiacán,1,*,*,"24°48'56.041"" N","107°13'40.219"" W"
145801,25,Sinaloa,1149,Culiacán,50,23,27,"24°40'12.628"" N","107°06'26.690"" W"
145802,25,Sinaloa,1150,Culiacán,2,*,*,"24°54'40.608"" N","107°37'50.110"" W"
145803,25,Sinaloa,1154,Culiacán,10,*,*,"24°13'22.272"" N","107°10'08.705"" W"
145804,25,Sinaloa,1157,Culiacán,206,*,*,"24°30'38.615"" N","107°23'23.879"" W"
145805,25,Sinaloa,1159,Culiacán,312,*,*,"24°14'57.402"" N","107°09'50.813"" W"
145806,25,Sinaloa,1164,Culiacán,3,*,*,"24°38'00.822"" N","107°15'58.592"" W"
145807,25,Sinaloa,1165,Culiacán,70,30,40,"24°52'12.173"" N","107°26'51.887"" W"
145808,25,Sinaloa,1166,Culiacán,42,17,25,"24°56'39.074"" N","107°27'38.561"" W"
145809,25,Sinaloa,1167,Culiacán,121,*,*,"24°32'10.946"" N","107°26'06.788"" W"
145810,25,Sinaloa,1168,Culiacán,400,192,208,"24°18'58.058"" N","107°20'19.587"" W"
145811,25,Sinaloa,1170,Culiacán,2,*,*,"24°55'16.859"" N","107°30'46.411"" W"
145812,25,Sinaloa,1183,Culiacán,32,18,14,"24°39'51.552"" N","107°16'06.654"" W"
145813,25,Sinaloa,1193,Culiacán,287,138,149,"24°08'24.859"" N","107°06'23.552"" W"
145814,25,Sinaloa,1194,Culiacán,2344,1157,1187,"24°17'32.569"" N","107°09'03.957"" W"
145815,25,Sinaloa,1201,Culiacán,2,*,*,"24°43'21.261"" N","107°12'52.753"" W"
145816,25,Sinaloa,1208,Culiacán,158,79,79,"24°26'30.253"" N","107°06'59.521"" W"
145817,25,Sinaloa,1210,Culiacán,2,*,*,"24°33'41.700"" N","107°24'16.826"" W"
145818,25,Sinaloa,1211,Culiacán,5,*,*,"24°53'56.593"" N","107°32'10.783"" W"
145819,25,Sinaloa,1212,Culiacán,6,*,*,"24°37'34.872"" N","107°15'41.334"" W"
145820,25,Sinaloa,1218,Culiacán,273,*,*,"24°32'40.113"" N","107°24'20.469"" W"
145821,25,Sinaloa,1219,Culiacán,5,*,*,"24°37'02.328"" N","107°14'37.891"" W"
145822,25,Sinaloa,1220,Culiacán,4,*,*,"24°06'54.970"" N","107°05'42.623"" W"
145823,25,Sinaloa,1221,Culiacán,30,18,12,"24°27'06.864"" N","107°22'57.399"" W"
145824,25,Sinaloa,1222,Culiacán,689,340,349,"24°32'39.669"" N","107°27'12.116"" W"
145825,25,Sinaloa,1224,Culiacán,7,*,*,"24°44'38.109"" N","107°14'12.582"" W"
145826,25,Sinaloa,1225,Culiacán,1091,504,587,"24°27'55.610"" N","107°13'11.170"" W"
145827,25,Sinaloa,1227,Culiacán,36,16,20,"25°02'29.466"" N","107°20'16.539"" W"
145828,25,Sinaloa,1229,Culiacán,180,87,93,"24°10'46.269"" N","107°06'22.495"" W"
145829,25,Sinaloa,1231,Culiacán,4,*,*,"24°30'11.321"" N","107°27'14.290"" W"
145830,25,Sinaloa,1232,Culiacán,17,8,9,"24°09'56.495"" N","106°59'54.488"" W"
145831,25,Sinaloa,1233,Culiacán,1,*,*,"24°55'31.417"" N","107°31'47.668"" W"
145832,25,Sinaloa,1240,Culiacán,631,307,324,"24°39'37.736"" N","107°30'18.419"" W"
145833,25,Sinaloa,1242,Culiacán,11,2,9,"24°57'24.106"" N","107°20'10.281"" W"
145834,25,Sinaloa,1243,Culiacán,3,*,*,"24°55'01.773"" N","107°33'12.581"" W"
145835,25,Sinaloa,1250,Culiacán,226,108,118,"24°39'48.509"" N","107°21'51.225"" W"
145836,25,Sinaloa,1253,Culiacán,9,*,*,"24°48'05.436"" N","107°10'11.105"" W"
145837,25,Sinaloa,1256,Culiacán,4,*,*,"24°37'06.413"" N","107°17'05.083"" W"
145838,25,Sinaloa,1258,Culiacán,152,71,81,"24°48'26.966"" N","107°33'17.640"" W"
145839,25,Sinaloa,1259,Culiacán,34,15,19,"24°23'42.182"" N","107°10'56.720"" W"
145840,25,Sinaloa,1266,Culiacán,27,15,12,"24°09'56.404"" N","107°00'15.357"" W"
145841,25,Sinaloa,1267,Culiacán,3,*,*,"24°30'24.290"" N","107°26'44.302"" W"
145842,25,Sinaloa,1269,Culiacán,202,99,103,"25°05'13.691"" N","107°12'56.371"" W"
145843,25,Sinaloa,1278,Culiacán,9,3,6,"24°53'46.712"" N","107°35'27.420"" W"
145844,25,Sinaloa,1279,Culiacán,33,20,13,"25°00'52.547"" N","107°23'05.879"" W"
145845,25,Sinaloa,1287,Culiacán,139,*,*,"24°38'57.178"" N","107°30'24.318"" W"
145846,25,Sinaloa,1288,Culiacán,5,*,*,"24°55'15.639"" N","107°41'18.915"" W"
145847,25,Sinaloa,1289,Culiacán,6,*,*,"24°55'18.628"" N","107°41'42.776"" W"
145848,25,Sinaloa,1291,Culiacán,305,148,157,"24°36'44.677"" N","107°24'02.883"" W"
145849,25,Sinaloa,1298,Culiacán,7,*,*,"24°16'12.494"" N","107°20'29.832"" W"
145850,25,Sinaloa,1303,Culiacán,8,*,*,"24°39'23.488"" N","107°14'18.844"" W"
145851,25,Sinaloa,1305,Culiacán,722,346,376,"24°46'33.886"" N","107°14'55.813"" W"
145852,25,Sinaloa,1306,Culiacán,57,25,32,"24°55'50.621"" N","107°08'39.611"" W"
145853,25,Sinaloa,1309,Culiacán,301,133,168,"24°37'43.245"" N","107°16'58.266"" W"
145854,25,Sinaloa,1318,Culiacán,612,281,331,"24°33'14.963"" N","107°27'17.208"" W"
145855,25,Sinaloa,1319,Culiacán,5,*,*,"24°47'43.492"" N","107°03'27.688"" W"
145856,25,Sinaloa,1325,Culiacán,181,93,88,"24°35'33.829"" N","107°30'14.584"" W"
145857,25,Sinaloa,1327,Culiacán,15,8,7,"24°53'18.743"" N","107°23'21.243"" W"
145858,25,Sinaloa,1328,Culiacán,6,*,*,"24°22'18.006"" N","107°05'51.206"" W"
145859,25,Sinaloa,1332,Culiacán,92,49,43,"24°57'25.088"" N","107°12'56.280"" W"
145860,25,Sinaloa,1334,Culiacán,1,*,*,"24°39'45.532"" N","107°26'54.843"" W"
145861,25,Sinaloa,1336,Culiacán,301,159,142,"24°24'22.373"" N","107°06'57.433"" W"
145862,25,Sinaloa,1343,Culiacán,227,101,126,"24°40'02.219"" N","107°26'44.300"" W"
145863,25,Sinaloa,1345,Culiacán,5,*,*,"25°02'39.686"" N","107°24'03.549"" W"
145864,25,Sinaloa,1346,Culiacán,8427,4168,4259,"24°43'39.950"" N","107°26'51.309"" W"
145865,25,Sinaloa,1350,Culiacán,208,108,100,"24°59'46.256"" N","107°29'50.116"" W"
145866,25,Sinaloa,1359,Culiacán,233,117,116,"24°14'29.052"" N","107°12'50.777"" W"
145867,25,Sinaloa,1360,Culiacán,1682,850,832,"24°17'37.631"" N","107°09'32.204"" W"
145868,25,Sinaloa,1361,Culiacán,494,252,242,"24°26'29.389"" N","107°12'21.020"" W"
145869,25,Sinaloa,1362,Culiacán,147,68,79,"24°38'42.525"" N","107°24'51.551"" W"
145870,25,Sinaloa,1364,Culiacán,4,*,*,"24°27'31.705"" N","107°23'08.552"" W"
145871,25,Sinaloa,1365,Culiacán,304,159,145,"24°28'59.190"" N","107°18'15.617"" W"
145872,25,Sinaloa,1366,Culiacán,439,208,231,"24°39'35.794"" N","107°28'58.900"" W"
145873,25,Sinaloa,1369,Culiacán,44,*,*,"24°31'56.755"" N","107°26'36.956"" W"
145874,25,Sinaloa,1371,Culiacán,305,145,160,"24°37'06.798"" N","107°22'30.947"" W"
145875,25,Sinaloa,1375,Culiacán,7,*,*,"24°51'43.664"" N","107°28'26.490"" W"
145876,25,Sinaloa,1377,Culiacán,29,14,15,"24°50'01.833"" N","107°13'47.663"" W"
145877,25,Sinaloa,1382,Culiacán,4,*,*,"24°33'30.605"" N","107°13'49.063"" W"
145878,25,Sinaloa,1384,Culiacán,2288,1155,1133,"24°17'53.243"" N","107°16'09.340"" W"
145879,25,Sinaloa,1387,Culiacán,5,*,*,"25°03'26.808"" N","107°20'29.360"" W"
145880,25,Sinaloa,1390,Culiacán,102,51,51,"25°07'51.097"" N","107°12'24.120"" W"
145881,25,Sinaloa,1392,Culiacán,119,64,55,"24°11'54.797"" N","107°10'14.357"" W"
145882,25,Sinaloa,1393,Culiacán,5,*,*,"24°30'07.217"" N","107°10'05.175"" W"
145883,25,Sinaloa,1394,Culiacán,30,13,17,"25°00'57.885"" N","107°19'06.373"" W"
145884,25,Sinaloa,1397,Culiacán,53,22,31,"25°00'36.298"" N","107°13'43.469"" W"
145885,25,Sinaloa,1403,Culiacán,664,312,352,"24°23'02.258"" N","107°17'38.054"" W"
145886,25,Sinaloa,1407,Culiacán,3,*,*,"24°48'35.602"" N","107°33'30.120"" W"
145887,25,Sinaloa,1412,Culiacán,247,118,129,"24°22'33.642"" N","107°02'13.976"" W"
145888,25,Sinaloa,1415,Culiacán,26,11,15,"25°04'15.316"" N","107°21'16.371"" W"
145889,25,Sinaloa,1424,Culiacán,36,20,16,"25°02'23.237"" N","107°13'53.358"" W"
145890,25,Sinaloa,1427,Culiacán,7,*,*,"24°55'45.165"" N","107°35'49.430"" W"
145891,25,Sinaloa,1430,Culiacán,6,*,*,"24°37'40.429"" N","107°10'13.442"" W"
145892,25,Sinaloa,1431,Culiacán,138,66,72,"25°02'39.157"" N","107°28'13.304"" W"
145893,25,Sinaloa,1432,Culiacán,6,*,*,"24°53'46.066"" N","107°23'52.739"" W"
145894,25,Sinaloa,1435,Culiacán,91,44,47,"24°14'21.503"" N","107°15'46.701"" W"
145895,25,Sinaloa,1436,Culiacán,134,62,72,"24°15'29.881"" N","107°06'55.034"" W"
145896,25,Sinaloa,1439,Culiacán,29,16,13,"24°21'27.763"" N","107°19'22.971"" W"
145897,25,Sinaloa,1442,Culiacán,1,*,*,"24°26'01.787"" N","107°23'56.421"" W"
145898,25,Sinaloa,1443,Culiacán,1,*,*,"24°54'06.881"" N","107°16'33.429"" W"
145899,25,Sinaloa,1446,Culiacán,8,*,*,"24°50'55.932"" N","107°18'43.332"" W"
145900,25,Sinaloa,1451,Culiacán,6,*,*,"24°53'24.312"" N","107°02'51.570"" W"
145901,25,Sinaloa,1453,Culiacán,1,*,*,"24°20'17.632"" N","107°27'15.604"" W"
145902,25,Sinaloa,1455,Culiacán,5,*,*,"24°55'26.908"" N","107°19'44.213"" W"
145903,25,Sinaloa,1456,Culiacán,48,30,18,"24°55'28.967"" N","107°21'52.727"" W"
145904,25,Sinaloa,1459,Culiacán,1,*,*,"24°45'58.134"" N","107°02'09.571"" W"
145905,25,Sinaloa,1461,Culiacán,1035,534,501,"24°48'40.489"" N","107°26'53.073"" W"
145906,25,Sinaloa,1463,Culiacán,4,*,*,"24°51'20.516"" N","107°18'02.259"" W"
145907,25,Sinaloa,1464,Culiacán,4,*,*,"25°04'57.875"" N","107°28'09.146"" W"
145908,25,Sinaloa,1465,Culiacán,401,185,216,"24°53'28.407"" N","107°17'21.826"" W"
145909,25,Sinaloa,1466,Culiacán,3,*,*,"24°48'13.843"" N","107°15'50.279"" W"
145910,25,Sinaloa,1472,Culiacán,124,49,75,"24°20'25.595"" N","107°22'17.280"" W"
145911,25,Sinaloa,1473,Culiacán,269,123,146,"24°34'49.956"" N","107°12'43.174"" W"
145912,25,Sinaloa,1474,Culiacán,1157,546,611,"24°54'35.785"" N","107°26'58.773"" W"
145913,25,Sinaloa,1475,Culiacán,499,235,264,"24°55'33.352"" N","107°23'24.298"" W"
145914,25,Sinaloa,1478,Culiacán,114,54,60,"24°16'03.749"" N","107°05'49.820"" W"
145915,25,Sinaloa,1480,Culiacán,9,6,3,"24°20'41.343"" N","107°22'20.719"" W"
145916,25,Sinaloa,1482,Culiacán,1,*,*,"24°55'14.925"" N","107°10'28.099"" W"
145917,25,Sinaloa,1483,Culiacán,341,167,174,"24°32'43.050"" N","107°26'37.697"" W"
145918,25,Sinaloa,1488,Culiacán,3,*,*,"24°20'56.634"" N","107°22'11.608"" W"
145919,25,Sinaloa,1495,Culiacán,243,119,124,"24°52'33.437"" N","107°21'21.258"" W"
145920,25,Sinaloa,1496,Culiacán,133,64,69,"25°03'02.483"" N","107°22'12.876"" W"
145921,25,Sinaloa,1501,Culiacán,9,3,6,"24°37'36.940"" N","107°14'23.992"" W"
145922,25,Sinaloa,1504,Culiacán,67,37,30,"25°04'35.022"" N","107°15'50.512"" W"
145923,25,Sinaloa,1505,Culiacán,90,40,50,"25°05'09.484"" N","107°16'13.586"" W"
145924,25,Sinaloa,1508,Culiacán,517,272,245,"24°28'19.387"" N","107°24'57.151"" W"
145925,25,Sinaloa,1509,Culiacán,17,8,9,"25°02'45.766"" N","107°24'21.526"" W"
145926,25,Sinaloa,1510,Culiacán,38,17,21,"24°47'23.316"" N","107°01'13.324"" W"
145927,25,Sinaloa,1511,Culiacán,72,28,44,"24°52'09.058"" N","107°08'16.238"" W"
145928,25,Sinaloa,1514,Culiacán,104,52,52,"24°48'47.351"" N","107°33'19.670"" W"
145929,25,Sinaloa,1521,Culiacán,252,123,129,"24°27'07.752"" N","107°24'11.666"" W"
145930,25,Sinaloa,1524,Culiacán,5,*,*,"24°16'56.477"" N","107°02'07.590"" W"
145931,25,Sinaloa,1526,Culiacán,23,13,10,"25°02'06.653"" N","107°23'37.907"" W"
145932,25,Sinaloa,1535,Culiacán,21,7,14,"25°01'27.555"" N","107°16'45.307"" W"
145933,25,Sinaloa,1537,Culiacán,3,*,*,"24°32'10.893"" N","107°25'24.060"" W"
145934,25,Sinaloa,1543,Culiacán,6,*,*,"24°52'00.554"" N","107°17'52.069"" W"
145935,25,Sinaloa,1544,Culiacán,1,*,*,"24°15'34.625"" N","107°08'55.125"" W"
145936,25,Sinaloa,1556,Culiacán,54,21,33,"24°23'39.596"" N","107°22'07.495"" W"
145937,25,Sinaloa,1558,Culiacán,299,143,156,"24°15'18.493"" N","107°10'56.386"" W"
145938,25,Sinaloa,1563,Culiacán,22,14,8,"24°54'56.380"" N","107°27'15.976"" W"
145939,25,Sinaloa,1569,Culiacán,61,23,38,"24°38'09.851"" N","107°27'26.054"" W"
145940,25,Sinaloa,1573,Culiacán,5,*,*,"24°40'31.787"" N","107°25'40.835"" W"
145941,25,Sinaloa,1574,Culiacán,33,15,18,"24°24'10.220"" N","107°22'02.771"" W"
145942,25,Sinaloa,1577,Culiacán,39,20,19,"24°25'43.989"" N","107°12'11.430"" W"
145943,25,Sinaloa,1582,Culiacán,55,29,26,"24°23'21.921"" N","107°22'06.619"" W"
145944,25,Sinaloa,1584,Culiacán,18,9,9,"24°54'52.218"" N","107°34'08.355"" W"
145945,25,Sinaloa,1588,Culiacán,131,59,72,"24°56'01.218"" N","107°25'34.084"" W"
145946,25,Sinaloa,1589,Culiacán,5,*,*,"24°39'05.202"" N","107°28'34.015"" W"
145947,25,Sinaloa,1590,Culiacán,7,*,*,"24°23'51.614"" N","107°22'49.463"" W"
145948,25,Sinaloa,1591,Culiacán,6,3,3,"24°56'53.355"" N","107°06'39.292"" W"
145949,25,Sinaloa,1601,Culiacán,5,*,*,"24°54'34.047"" N","107°35'41.912"" W"
145950,25,Sinaloa,1606,Culiacán,3,*,*,"25°01'47.255"" N","107°16'11.133"" W"
145951,25,Sinaloa,1621,Culiacán,2,*,*,"24°23'15.694"" N","107°18'59.781"" W"
145952,25,Sinaloa,1622,Culiacán,173,79,94,"24°12'35.965"" N","107°13'20.578"" W"
145953,25,Sinaloa,1624,Culiacán,7,*,*,"24°56'00.651"" N","107°10'35.715"" W"
145954,25,Sinaloa,1625,Culiacán,5,0,5,"24°52'32.256"" N","106°56'38.771"" W"
145955,25,Sinaloa,1637,Culiacán,43,19,24,"24°44'53.091"" N","107°04'52.273"" W"
145956,25,Sinaloa,1638,Culiacán,3,*,*,"24°57'16.761"" N","107°37'24.454"" W"
145957,25,Sinaloa,1643,Culiacán,30,20,10,"24°38'07.034"" N","107°03'16.295"" W"
145958,25,Sinaloa,1646,Culiacán,51,24,27,"24°52'29.417"" N","107°01'10.997"" W"
145959,25,Sinaloa,1659,Culiacán,38,22,16,"24°53'00.762"" N","107°27'59.387"" W"
145960,25,Sinaloa,1663,Culiacán,2,*,*,"24°20'06.575"" N","107°06'32.740"" W"
145961,25,Sinaloa,1664,Culiacán,204,101,103,"24°16'29.607"" N","107°08'21.149"" W"
145962,25,Sinaloa,1665,Culiacán,12,4,8,"24°54'08.206"" N","107°09'39.464"" W"
145963,25,Sinaloa,1669,Culiacán,192,97,95,"24°09'14.780"" N","107°07'38.287"" W"
145964,25,Sinaloa,1671,Culiacán,5,*,*,"24°31'51.792"" N","107°06'42.648"" W"
145965,25,Sinaloa,1678,Culiacán,136,57,79,"24°11'58.526"" N","107°10'16.927"" W"
145966,25,Sinaloa,1684,Culiacán,265,139,126,"24°48'57.136"" N","107°35'01.605"" W"
145967,25,Sinaloa,1695,Culiacán,283,139,144,"24°15'37.870"" N","107°19'04.938"" W"
145968,25,Sinaloa,1698,Culiacán,382,181,201,"24°32'06.349"" N","107°29'02.961"" W"
145969,25,Sinaloa,1720,Culiacán,665,307,358,"24°49'10.272"" N","107°21'27.356"" W"
145970,25,Sinaloa,1722,Culiacán,8,*,*,"24°55'24.845"" N","107°32'00.610"" W"
145971,25,Sinaloa,1723,Culiacán,3,*,*,"24°55'17.864"" N","107°32'03.183"" W"
145972,25,Sinaloa,1732,Culiacán,7,*,*,"24°55'04.523"" N","107°42'59.561"" W"
145973,25,Sinaloa,1737,Culiacán,1,*,*,"24°57'22.861"" N","107°36'27.774"" W"
145974,25,Sinaloa,1741,Culiacán,22,12,10,"24°54'56.675"" N","107°33'49.914"" W"
145975,25,Sinaloa,1744,Culiacán,5,*,*,"24°56'32.421"" N","107°35'37.081"" W"
145976,25,Sinaloa,1749,Culiacán,3,*,*,"24°54'05.664"" N","107°30'00.647"" W"
145977,25,Sinaloa,1762,Culiacán,3,*,*,"24°54'46.917"" N","107°08'42.407"" W"
145978,25,Sinaloa,1765,Culiacán,52,22,30,"24°53'16.137"" N","107°10'02.768"" W"
145979,25,Sinaloa,1786,Culiacán,4,*,*,"24°52'12.296"" N","107°27'25.028"" W"
145980,25,Sinaloa,1787,Culiacán,8,*,*,"24°55'27.207"" N","107°41'11.020"" W"
145981,25,Sinaloa,1821,Culiacán,6,*,*,"24°35'36.389"" N","107°17'54.130"" W"
145982,25,Sinaloa,1823,Culiacán,10,*,*,"24°34'56.847"" N","107°17'58.355"" W"
145983,25,Sinaloa,1825,Culiacán,2,*,*,"24°43'19.157"" N","107°20'36.170"" W"
145984,25,Sinaloa,1832,Culiacán,21,13,8,"24°36'30.236"" N","107°30'12.499"" W"
145985,25,Sinaloa,1843,Culiacán,3,*,*,"24°36'51.017"" N","107°17'53.080"" W"
145986,25,Sinaloa,1844,Culiacán,5,*,*,"24°38'08.217"" N","107°26'38.966"" W"
145987,25,Sinaloa,1845,Culiacán,13,5,8,"24°35'27.607"" N","107°29'43.894"" W"
145988,25,Sinaloa,1847,Culiacán,3,*,*,"24°41'43.965"" N","107°16'54.939"" W"
145989,25,Sinaloa,1848,Culiacán,2,*,*,"24°35'44.908"" N","107°17'54.525"" W"
145990,25,Sinaloa,1853,Culiacán,1,*,*,"24°36'28.392"" N","107°26'42.296"" W"
145991,25,Sinaloa,1854,Culiacán,2,*,*,"24°37'06.176"" N","107°26'33.468"" W"
145992,25,Sinaloa,1860,Culiacán,5,*,*,"24°39'45.670"" N","107°28'12.590"" W"
145993,25,Sinaloa,1867,Culiacán,783,385,398,"24°36'36.040"" N","107°23'21.251"" W"
145994,25,Sinaloa,1900,Culiacán,1,*,*,"24°15'10.180"" N","107°07'32.040"" W"
145995,25,Sinaloa,1926,Culiacán,108,49,59,"24°12'08.494"" N","107°10'22.126"" W"
145996,25,Sinaloa,1977,Culiacán,3,*,*,"24°26'19.877"" N","107°11'37.433"" W"
145997,25,Sinaloa,1998,Culiacán,228,115,113,"24°53'23.855"" N","107°29'12.045"" W"
145998,25,Sinaloa,2000,Culiacán,3,*,*,"25°05'50.409"" N","107°15'30.624"" W"
145999,25,Sinaloa,2005,Culiacán,5,*,*,"24°53'56.906"" N","107°28'51.795"" W"
146000,25,Sinaloa,2011,Culiacán,6,3,3,"24°10'34.261"" N","106°58'45.690"" W"
146001,25,Sinaloa,2013,Culiacán,3,*,*,"24°11'58.100"" N","107°00'45.980"" W"
146002,25,Sinaloa,2017,Culiacán,5,*,*,"24°53'58.023"" N","107°33'53.755"" W"
146003,25,Sinaloa,2019,Culiacán,6,3,3,"25°02'10.538"" N","107°23'21.508"" W"
146004,25,Sinaloa,2025,Culiacán,5,*,*,"24°54'47.646"" N","107°30'36.199"" W"
146005,25,Sinaloa,2030,Culiacán,6,*,*,"24°52'38.491"" N","106°59'21.654"" W"
146006,25,Sinaloa,2033,Culiacán,9,1,8,"25°05'23.756"" N","107°20'35.274"" W"
146007,25,Sinaloa,2049,Culiacán,2,*,*,"24°53'54.188"" N","107°30'40.700"" W"
146008,25,Sinaloa,2063,Culiacán,338,63,275,"24°53'43.492"" N","107°39'26.701"" W"
146009,25,Sinaloa,2072,Culiacán,9,4,5,"24°23'56.218"" N","107°22'02.965"" W"
146010,25,Sinaloa,2073,Culiacán,446,226,220,"24°38'31.877"" N","107°26'31.357"" W"
146011,25,Sinaloa,2075,Culiacán,2,*,*,"24°53'20.218"" N","107°29'21.824"" W"
146012,25,Sinaloa,2079,Culiacán,2,*,*,"24°52'46.028"" N","107°27'54.842"" W"
146013,25,Sinaloa,2081,Culiacán,5,*,*,"24°52'36.362"" N","107°27'44.912"" W"
146014,25,Sinaloa,2097,Culiacán,9,4,5,"24°41'56.446"" N","107°25'57.859"" W"
146015,25,Sinaloa,2099,Culiacán,128,67,61,"24°39'45.267"" N","107°27'05.148"" W"
146016,25,Sinaloa,2102,Culiacán,97,*,*,"24°36'11.228"" N","107°30'14.450"" W"
146017,25,Sinaloa,2104,Culiacán,3,*,*,"24°35'44.163"" N","107°20'05.164"" W"
146018,25,Sinaloa,2106,Culiacán,1,*,*,"24°42'54.600"" N","107°20'35.200"" W"
146019,25,Sinaloa,2124,Culiacán,5,*,*,"24°23'28.475"" N","107°18'00.242"" W"
146020,25,Sinaloa,2127,Culiacán,268,144,124,"24°23'51.426"" N","107°22'09.594"" W"
146021,25,Sinaloa,2128,Culiacán,4,*,*,"24°58'25.378"" N","107°21'44.901"" W"
146022,25,Sinaloa,2142,Culiacán,10,*,*,"25°09'35.254"" N","107°11'50.133"" W"
146023,25,Sinaloa,2144,Culiacán,3,*,*,"25°11'37.769"" N","107°12'29.391"" W"
146024,25,Sinaloa,2145,Culiacán,6,*,*,"25°15'28.324"" N","107°12'59.489"" W"
146025,25,Sinaloa,2146,Culiacán,82,34,48,"25°12'38.412"" N","107°11'18.293"" W"
146026,25,Sinaloa,2148,Culiacán,18,8,10,"25°08'28.502"" N","107°12'20.856"" W"
146027,25,Sinaloa,2149,Culiacán,62,31,31,"25°11'56.869"" N","107°12'48.276"" W"
146028,25,Sinaloa,2150,Culiacán,11,4,7,"25°14'00.065"" N","107°12'30.555"" W"
146029,25,Sinaloa,2151,Culiacán,9,*,*,"25°12'47.851"" N","107°10'27.358"" W"
146030,25,Sinaloa,2155,Culiacán,6,*,*,"24°30'16.693"" N","107°13'03.896"" W"
146031,25,Sinaloa,2156,Culiacán,67,32,35,"24°33'45.224"" N","107°12'27.237"" W"
146032,25,Sinaloa,2157,Culiacán,4,*,*,"24°31'37.480"" N","107°16'15.055"" W"
146033,25,Sinaloa,2159,Culiacán,3,*,*,"24°31'30.278"" N","107°15'21.760"" W"
146034,25,Sinaloa,2160,Culiacán,454,229,225,"24°31'10.631"" N","107°15'20.811"" W"
146035,25,Sinaloa,2161,Culiacán,6,*,*,"24°29'50.806"" N","107°14'33.370"" W"
146036,25,Sinaloa,2164,Culiacán,281,136,145,"24°28'22.720"" N","107°12'54.442"" W"
146037,25,Sinaloa,2171,Culiacán,7,*,*,"24°33'39.761"" N","107°17'25.393"" W"
146038,25,Sinaloa,2172,Culiacán,3,*,*,"24°32'31.002"" N","107°16'59.008"" W"
146039,25,Sinaloa,2180,Culiacán,1,*,*,"24°49'34.894"" N","107°30'50.235"" W"
146040,25,Sinaloa,2182,Culiacán,4,*,*,"24°48'52.683"" N","107°32'12.757"" W"
146041,25,Sinaloa,2188,Culiacán,8,*,*,"24°52'56.956"" N","107°29'36.153"" W"
146042,25,Sinaloa,2193,Culiacán,4,*,*,"24°51'59.876"" N","107°27'59.787"" W"
146043,25,Sinaloa,2194,Culiacán,4,*,*,"24°52'35.623"" N","107°28'44.623"" W"
146044,25,Sinaloa,2200,Culiacán,60,*,*,"24°31'59.833"" N","107°26'33.058"" W"
146045,25,Sinaloa,2202,Culiacán,35,*,*,"24°31'02.439"" N","107°26'30.778"" W"
146046,25,Sinaloa,2203,Culiacán,244,120,124,"24°33'42.849"" N","107°26'44.826"" W"
146047,25,Sinaloa,2204,Culiacán,18,7,11,"24°33'14.538"" N","107°26'42.202"" W"
146048,25,Sinaloa,2207,Culiacán,29,11,18,"24°31'54.038"" N","107°26'40.451"" W"
146049,25,Sinaloa,2210,Culiacán,7,*,*,"24°28'22.722"" N","107°27'16.736"" W"
146050,25,Sinaloa,2211,Culiacán,3,*,*,"24°34'19.646"" N","107°24'17.667"" W"
146051,25,Sinaloa,2212,Culiacán,69,34,35,"24°33'01.447"" N","107°22'50.672"" W"
146052,25,Sinaloa,2216,Culiacán,3,*,*,"24°30'24.348"" N","107°23'08.059"" W"
146053,25,Sinaloa,2221,Culiacán,4,*,*,"24°19'37.227"" N","107°19'58.589"" W"
146054,25,Sinaloa,2226,Culiacán,3,*,*,"25°00'41.188"" N","107°19'43.114"" W"
146055,25,Sinaloa,2229,Culiacán,19,7,12,"24°39'44.066"" N","107°29'26.275"" W"
146056,25,Sinaloa,2231,Culiacán,14,6,8,"25°13'13.383"" N","107°10'15.787"" W"
146057,25,Sinaloa,2234,Culiacán,258,128,130,"24°37'00.026"" N","107°22'17.416"" W"
146058,25,Sinaloa,2241,Culiacán,1,*,*,"24°48'43.203"" N","107°19'21.239"" W"
146059,25,Sinaloa,2244,Culiacán,1,*,*,"24°39'29.000"" N","107°28'31.000"" W"
146060,25,Sinaloa,2246,Culiacán,7,*,*,"24°44'00.693"" N","107°25'39.614"" W"
146061,25,Sinaloa,2247,Culiacán,8,*,*,"24°43'01.197"" N","107°12'50.755"" W"
146062,25,Sinaloa,2248,Culiacán,5,*,*,"24°56'21.776"" N","107°36'41.637"" W"
146063,25,Sinaloa,2249,Culiacán,5,*,*,"24°55'08.289"" N","107°34'55.766"" W"
146064,25,Sinaloa,2252,Culiacán,2,*,*,"24°49'17.474"" N","107°19'20.761"" W"
146065,25,Sinaloa,2255,Culiacán,26,16,10,"24°48'38.738"" N","107°09'10.374"" W"
146066,25,Sinaloa,2262,Culiacán,6,1,5,"24°17'47.789"" N","107°28'44.636"" W"
